"","tracking_id","Gene_Set","m","sd"
"17097","GRMZM5G886883","filtered_set",15.0869413046522,6.75747497703725
"17098","AC206901.3_FG005","filtered_set",5.73389056204348,7.34553130041382
"17099","GRMZM2G130953","filtered_set",11.5599540396957,8.44886621459514
"17100","GRMZM2G321767","filtered_set",17.8160739036087,8.04515460941054
"17101","GRMZM2G171847","filtered_set",15.4544067253478,7.9232391291825
"17102","GRMZM2G140809","filtered_set",12.3591292838696,7.1266821513709
"17105","GRMZM2G072861","filtered_set",11.0326050075652,8.31242010076501
"17106","GRMZM5G873295","filtered_set",11.6907793192609,7.89894423118737
"17107","GRMZM2G045331","filtered_set",17.5059732468261,7.82538211689964
"17109","GRMZM5G817551","filtered_set",12.9903685366957,10.2471627762957
"17110","GRMZM5G819523","filtered_set",9.83196758595652,10.3451256978502
"17111","GRMZM2G031394","filtered_set",1.32804022178261,6.26729543700278
"17112","GRMZM5G878070","filtered_set",5.83576617395652,5.79873824838677
"17113","GRMZM2G393471","filtered_set",7.13415559434783,8.00637571479223
"17114","GRMZM2G004768","filtered_set",17.2429988291304,6.38301220533601
"17115","GRMZM2G053485","filtered_set",1.83774713043478,6.2157088209685
"17116","GRMZM2G055052","filtered_set",3.09151359713043,6.82025580995395
"17117","GRMZM2G098696","filtered_set",4.58933677504348,6.67204269360687
"17118","AC215260.3_FG003","filtered_set",2.58968057573913,7.23764061736265
"17119","GRMZM2G029780","filtered_set",6.17559477952174,11.0918683929747
"17120","GRMZM2G060163","filtered_set",9.40041163804348,8.24661757817014
"17121","GRMZM2G057820","filtered_set",4.317015794,5.98709510967932
"17122","GRMZM2G407396","filtered_set",6.98163846678261,8.59993515890861
"17123","GRMZM2G073511","filtered_set",14.2079122871739,7.47392893767337
"17124","GRMZM2G174427","filtered_set",13.5939576814783,6.18288301723196
"17125","GRMZM2G101635","filtered_set",13.4030809402609,8.98771799290461
"17126","GRMZM2G017229","filtered_set",4.77993988665217,8.10375831215211
"17127","GRMZM2G046474","filtered_set",7.38941831878261,9.03078553850433
"17128","GRMZM2G178880","filtered_set",9.14045269521739,7.7783085387943
"17129","GRMZM2G177259","filtered_set",5.89781378191304,6.38755938733088
"17130","GRMZM5G895799","filtered_set",8.37827659434783,10.0819832522714
"17131","GRMZM2G092244","filtered_set",10.6481881333478,6.66874166177739
"17133","GRMZM2G407287","filtered_set",12.9749818478696,9.07996341470577
"17134","GRMZM2G009365","filtered_set",5.90480518882609,8.29871488140589
"17135","GRMZM2G399072","filtered_set",4.04395051913044,7.48521410146247
"17136","GRMZM2G027535","filtered_set",17.7316978252174,6.99732842721616
"17137","GRMZM2G003794","filtered_set",4.54539774378261,7.74040770209198
"17138","GRMZM2G070588","filtered_set",17.7484246518261,7.31873286531607
"17139","GRMZM2G305900","filtered_set",2.75869566821739,6.58455908668329
"17140","GRMZM2G049201","filtered_set",13.4966393163913,9.34347760423147
"17141","GRMZM2G090051","filtered_set",4.61906825804348,6.71114363874757
"17143","GRMZM2G300692","filtered_set",8.34928865543478,7.17921757760314
"17146","GRMZM2G024267","filtered_set",11.911362564913,7.88720231482298
"17148","GRMZM2G022413","filtered_set",7.10597808708696,7.81552672051116
"17150","GRMZM2G088014","filtered_set",7.09437212317391,10.2421060608406
"17151","GRMZM2G319169","filtered_set",15.5432054931739,11.0172371550071
"17153","GRMZM2G046846","filtered_set",8.75565228104348,7.63241381769697
"17154","GRMZM2G058484","filtered_set",9.68411441191304,9.62733927099799
"17155","GRMZM2G064608","filtered_set",14.8409639995217,7.41407544899498
"17156","GRMZM2G025281","filtered_set",17.8098087971304,7.00899505925653
"17157","GRMZM2G085246","filtered_set",10.5085022636522,7.42137035717047
"17158","GRMZM2G062154","filtered_set",15.8960357969565,5.967339177076
"17159","GRMZM2G147862","filtered_set",9.20758710213043,6.78017224594396
"17160","GRMZM2G020040","filtered_set",14.0190503942174,8.8771315827242
"17162","GRMZM2G068479","filtered_set",16.4355888122609,9.05838368386524
"17163","GRMZM2G121612","filtered_set",8.07800117347826,7.41959916114032
"17164","GRMZM2G170262","filtered_set",14.1797746231739,7.04821269790293
"17165","GRMZM5G893976","filtered_set",16.5059661157826,6.5441461739362
"17166","GRMZM2G014981","filtered_set",12.4044202287391,8.15956113810386
"17167","GRMZM2G171468","filtered_set",7.57957029017391,7.50543648913807
"17168","GRMZM2G097821","filtered_set",16.4242298548696,7.77287735313983
"17169","GRMZM2G024451","filtered_set",16.5070700296957,7.26629141785204
"17170","GRMZM2G064725","filtered_set",16.0655698548261,7.07277678514513
"17172","GRMZM2G059428","filtered_set",3.41876541004348,6.82969290081472
"17174","GRMZM2G032594","filtered_set",7.26090639421739,9.85173690886121
"17175","AC196719.3_FG002","filtered_set",6.63622182595652,6.71266999659602
"17176","GRMZM2G022402","filtered_set",6.31309204786957,9.39790488896462
"17177","GRMZM2G132862","filtered_set",9.27444310069565,8.33729720981329
"17178","GRMZM2G097454","filtered_set",3.04111815934783,7.37382207176407
"17179","GRMZM2G179550","filtered_set",3.101753522,6.61005895467916
"17180","GRMZM2G078178","filtered_set",7.86965959434783,9.67057540966634
"17181","GRMZM2G084445","filtered_set",7.15676561726087,9.57953448457961
"17182","GRMZM5G821024","filtered_set",11.2425177915652,6.86097985940517
"17183","GRMZM2G041729","filtered_set",4.60878585508696,6.29427595841945
"17186","GRMZM2G028637","filtered_set",13.9019772182174,8.00100331074797
"17188","GRMZM2G012306","filtered_set",8.15145027221739,7.90723583123706
"17189","GRMZM2G361659","filtered_set",6.07799686908696,7.71789381289537
"17190","GRMZM2G044442","filtered_set",11.0791589747826,7.43380944327283
"17191","GRMZM2G154789","filtered_set",1.47150288391304,6.19365271858766
"17192","AC216247.3_FG005","filtered_set",9.58009989286957,8.67739850515078
"17193","GRMZM2G021055","filtered_set",2.80364836243478,6.57853707000153
"17194","GRMZM2G153920","filtered_set",1.66698063913043,6.20130618202979
"17195","GRMZM2G340527","filtered_set",10.3994380005217,9.27353139153053
"17196","GRMZM5G837448","filtered_set",11.4149209568696,8.76156513025448
"17197","GRMZM2G055116","filtered_set",15.6944039132174,5.68207174195427
"17198","GRMZM2G122787","filtered_set",10.6516060851739,7.50621423924803
"17200","GRMZM2G014577","filtered_set",12.8296677318696,9.81340204806717
"17201","GRMZM2G150478","filtered_set",10.8709390004348,6.59028159741534
"17203","GRMZM2G349603","filtered_set",8.08798640734783,5.46403588387489
"17205","GRMZM2G155314","filtered_set",9.58421246947826,10.3057887208078
"17206","GRMZM2G151653","filtered_set",10.0680795651739,6.78325596907712
"17207","GRMZM2G060999","filtered_set",11.8429125665652,7.56791125276227
"17208","GRMZM2G139878","filtered_set",3.95505146343478,7.21638018189699
"17209","GRMZM2G025215","filtered_set",15.3748492897391,7.25843352511219
"17210","GRMZM2G098042","filtered_set",14.4795357827391,8.41136062224746
"17212","GRMZM2G475263","filtered_set",5.32341320582609,6.05335601979538
"17213","GRMZM2G082642","filtered_set",18.4937563198696,7.28188473186646
"17214","GRMZM2G125853","filtered_set",2.00777182330435,6.13103371343339
"17215","GRMZM2G367650","filtered_set",3.08068594786957,6.17656051514226
"17217","GRMZM2G003530","filtered_set",9.88248656504348,6.47500023117204
"17219","GRMZM2G155580","filtered_set",16.8401890293043,8.40684631101517
"17220","GRMZM2G126292","filtered_set",13.8739060149565,8.30476079185466
"17221","GRMZM5G871910","filtered_set",9.06678695669565,6.55481058948544
"17222","AC205677.3_FG001","filtered_set",11.249421228913,7.46950687507314
"17224","GRMZM2G131266","filtered_set",2.68401749595652,8.44521336270249
"17225","GRMZM2G040300","filtered_set",3.02102843913043,5.93745304578756
"17226","GRMZM2G031022","filtered_set",19.9193007255217,7.40192830697524
"17227","GRMZM2G116670","filtered_set",6.52783336069565,7.68098838126714
"17228","GRMZM5G862799","filtered_set",4.34178928086957,6.60669955540355
"17230","GRMZM2G180620","filtered_set",5.65828655056522,6.29372818351785
"17231","GRMZM2G150941","filtered_set",9.94129000013043,6.1637556715554
"17232","GRMZM2G004957","filtered_set",8.48947546373913,11.7827584221257
"17233","GRMZM5G871297","filtered_set",12.5411622798261,10.3441689709322
"17234","GRMZM2G026223","filtered_set",9.74370526626087,9.87557020704526
"17235","GRMZM2G336858","filtered_set",12.6217730489565,7.1977956620599
"17236","GRMZM2G014009","filtered_set",11.3796202157391,8.37676241308917
"17237","GRMZM2G066672","filtered_set",11.0039124198261,6.70066519939863
"17239","GRMZM2G144618","filtered_set",13.9938466662174,7.89382434034942
"17241","GRMZM2G077755","filtered_set",5.47461564613043,8.25554571805591
"17242","GRMZM5G803565","filtered_set",10.9947328611739,6.67742429433422
"17244","GRMZM5G843216","filtered_set",2.33559217117391,7.65647463487183
"17245","GRMZM2G147819","filtered_set",4.5807031306087,5.7402089629682
"17246","GRMZM2G476230","filtered_set",15.444659130913,8.88134461443892
"17247","GRMZM2G051790","filtered_set",12.1297353419565,9.06016881813885
"17248","GRMZM2G078926","filtered_set",8.01020188469565,5.9104192720112
"17250","AC212023.4_FG004","filtered_set",4.00654708113044,7.673845098517
"17251","GRMZM2G042488","filtered_set",9.155806942,7.47595895732413
"17252","GRMZM2G130854","filtered_set",15.6197662895217,7.55987024728304
"17253","GRMZM2G008513","filtered_set",13.5306680931304,8.22274314687884
"17254","GRMZM2G128057","filtered_set",12.256865566087,8.70290817985208
"17255","GRMZM2G101438","filtered_set",10.7507956806957,7.18378448352139
"17256","AC234164.1_FG004","filtered_set",6.43105147821739,8.43491912116015
"17257","GRMZM2G064603","filtered_set",1.61343864352174,6.14290570971285
"17258","GRMZM2G346639","filtered_set",11.3431651305217,6.96621532007488
"17259","GRMZM2G002427","filtered_set",15.5435595504348,8.62329017927129
"17260","GRMZM2G383210","filtered_set",7.98027281156522,8.79848965905784
"17261","GRMZM2G032484","filtered_set",12.5648981151304,6.4249551511773
"17262","GRMZM2G161668","filtered_set",8.66867782656522,8.14318390532124
"17263","GRMZM2G130046","filtered_set",17.667780733087,9.33723535578896
"17264","GRMZM5G813143","filtered_set",13.2807584304783,10.0794906467992
"17266","GRMZM2G060213","filtered_set",13.9718063772609,8.87282770262009
"17267","GRMZM2G089466","filtered_set",19.9019247827391,6.12451359394587
"17268","GRMZM2G336879","filtered_set",4.52575756408696,8.91294811167889
"17269","GRMZM2G348921","filtered_set",12.2559628334783,8.20908985405172
"17270","GRMZM2G068913","filtered_set",14.1871860865217,6.44291605917382
"17271","GRMZM2G146354","filtered_set",14.8785117385652,6.81806289222988
"17272","GRMZM2G021704","filtered_set",13.0828979419565,7.49057579300068
"17273","GRMZM2G126839","filtered_set",12.5132187169565,9.29204007615583
"17274","GRMZM2G367026","filtered_set",9.74588758895652,6.54545776572067
"17275","GRMZM2G073404","filtered_set",16.896279564913,7.57340172626574
"17276","GRMZM2G027437","filtered_set",4.89712828830435,6.08998233237319
"17277","GRMZM5G853822","filtered_set",1.28687101434783,6.17161657704672
"17278","GRMZM2G135949","filtered_set",8.45547005795652,6.97749335011984
"17279","GRMZM2G137574","filtered_set",10.500101178,9.5108783899175
"17281","GRMZM2G129218","filtered_set",16.7360995653913,8.84664046907398
"17282","GRMZM5G866432","filtered_set",2.52420105347826,7.12100052419524
"17283","GRMZM2G103270","filtered_set",8.4957199013913,7.14726376810217
"17284","GRMZM2G358987","filtered_set",2.18417107695652,6.32496361767827
"17285","GRMZM2G377311","filtered_set",12.6465286954348,7.38093436851751
"17286","GRMZM5G888620","filtered_set",4.878853659,8.08253672223
"17288","GRMZM2G135447","filtered_set",5.56778850291304,9.32889493033343
"17289","GRMZM2G039278","filtered_set",5.48578570443478,7.84739199754774
"17290","GRMZM2G549348","filtered_set",9.02824273930435,7.05053134814807
"17292","GRMZM2G162640","filtered_set",11.5544569588261,7.90817597862574
"17293","GRMZM2G059117","filtered_set",6.57776218404348,7.91466833839629
"17294","GRMZM2G032936","filtered_set",12.8522113768261,7.11987678884544
"17295","GRMZM2G126447","filtered_set",14.0012369681304,9.16314098651022
"17296","GRMZM5G801190","filtered_set",4.50128810865217,7.57137113859113
"17297","GRMZM2G174784","filtered_set",6.82999721526087,6.66947538273315
"17298","GRMZM2G010649","filtered_set",14.3344592676957,7.78551500539768
"17299","GRMZM2G150323","filtered_set",17.899849709,6.43088708680554
"17300","GRMZM2G007933","filtered_set",15.614416145087,6.72657722850649
"17301","GRMZM2G116087","filtered_set",11.0595954347391,9.38817234253703
"17303","GRMZM2G135526","filtered_set",7.60008445208696,7.60170306395956
"17304","GRMZM2G058560","filtered_set",14.9369827533478,8.32974192301185
"17305","GRMZM2G069772","filtered_set",14.9487708695652,7.08167917771147
"17306","GRMZM2G405094","filtered_set",4.09927141417391,6.973625453218
"17307","GRMZM2G175799","filtered_set",14.710622319087,7.28106990317761
"17308","GRMZM2G006416","filtered_set",12.4325031156522,9.22479159106358
"17309","GRMZM5G890665","filtered_set",3.78622715930435,5.83617995043781
"17310","GRMZM2G143613","filtered_set",18.4662773914348,6.64684207379367
"17311","GRMZM2G401848","filtered_set",2.55130261469565,6.35325790694484
"17313","GRMZM2G043193","filtered_set",6.79422643778261,5.95770047401413
"17314","GRMZM2G051921","filtered_set",3.64689840843478,8.18836227168491
"17315","GRMZM2G159890","filtered_set",9.82961025682609,8.12994278821395
"17317","GRMZM2G055827","filtered_set",2.46852448534783,6.15560479188537
"17318","GRMZM2G138782","filtered_set",12.2164851441739,8.15296224587539
"17319","GRMZM2G174803","filtered_set",11.0630070143913,9.59312178179103
"17320","GRMZM2G181227","filtered_set",8.93660750791304,9.29712250620165
"17321","GRMZM2G109830","filtered_set",1.30242382304348,6.13665694265524
"17322","GRMZM2G083309","filtered_set",8.36829797626087,6.8587648121333
"17323","GRMZM2G156543","filtered_set",11.8238210142174,5.29708732494156
"17324","GRMZM2G155232","filtered_set",11.4890516814348,7.8470592671317
"17325","GRMZM2G318671","filtered_set",11.7393698554783,6.61510984577304
"17326","GRMZM2G317098","filtered_set",17.3225626095652,5.84779638228762
"17327","GRMZM2G358009","filtered_set",1.39590474508696,6.11570708750248
"17329","GRMZM2G036007","filtered_set",5.45249463465217,5.98435880420665
"17330","GRMZM2G422205","filtered_set",15.1458099421739,6.28667786531339
"17332","GRMZM2G085295","filtered_set",10.5477287624783,7.23152417510836
"17333","GRMZM2G141383","filtered_set",5.91868495808696,9.46458492752572
"17334","GRMZM2G128663","filtered_set",12.3705318983043,7.21071457663047
"17335","GRMZM2G113295","filtered_set",13.2485308691304,5.1604970900146
"17336","GRMZM2G482256","filtered_set",3.37906038282609,6.94709003270462
"17338","GRMZM2G134251","filtered_set",8.54000000017391,8.12504814716283
"17339","GRMZM2G093254","filtered_set",6.85715302904348,6.55226222665496
"17343","GRMZM2G052412","filtered_set",6.29024195078261,7.97639323895427
"17344","GRMZM2G046353","filtered_set",7.6391357333913,8.20506069233367
"17345","GRMZM2G401179","filtered_set",1.30613711726087,6.11913990099441
"17346","GRMZM2G157177","filtered_set",12.0337318408261,9.48057626156828
"17347","GRMZM2G125867","filtered_set",5.29862473052174,6.46591379160138
"17348","GRMZM2G027219","filtered_set",3.70697445073913,6.02625559630545
"17349","GRMZM2G109566","filtered_set",7.32661400443478,6.66811445437498
"17350","GRMZM2G098174","filtered_set",13.1481523905652,5.88744725094712
"17351","GRMZM5G824405","filtered_set",9.86364755243478,7.70791519418586
"17352","GRMZM2G145107","filtered_set",12.7350132316957,7.0200755453877
"17353","GRMZM2G010056","filtered_set",10.2454591882174,7.61519433831592
"17354","GRMZM2G057380","filtered_set",10.4404003772609,8.92240382579172
"17355","GRMZM2G078711","filtered_set",15.9618180863913,7.23488407934602
"17356","GRMZM2G455075","filtered_set",2.9078594393913,6.6332143336907
"17357","GRMZM2G012393","filtered_set",13.2594860865652,5.78188604080552
"17358","GRMZM2G049495","filtered_set",19.8683043183913,6.81484700173348
"17361","AF546187.1_FG011","filtered_set",3.52962319752174,7.11453364853688
"17362","AC209664.3_FG002","filtered_set",12.4048155926087,9.00974421804266
"17363","GRMZM2G001508","filtered_set",1.37456914330435,6.09955522490188
"17364","GRMZM2G145895","filtered_set",5.85917082056522,5.94276185155598
"17365","GRMZM2G138008","filtered_set",3.56969117808696,8.39589627488457
"17366","GRMZM2G126468","filtered_set",10.5793336668261,8.96299069343069
"17367","GRMZM2G114312","filtered_set",12.9567946372174,6.83651683135099
"17368","GRMZM5G829738","filtered_set",17.0171462321739,6.1195827358468
"17369","GRMZM2G131421","filtered_set",5.29763264621739,7.8542478693173
