,tracking_id,Syntany,m,sd
448,AC216871.3_FG001,Syntenic,0.497211292,2.129894559
449,AC216872.3_FG002,Syntenic,3.02366288,12.03235607
450,AC216880.3_FG007,Non-Syntenic,4.90643742,16.48676399
451,AC216886.3_FG002,Syntenic,6.166555994,13.43417282
452,AC216889.3_FG008,NA,32.99405899,110.8293513
453,AC217050.4_FG001,Syntenic,23.71984153,23.81020201
454,AC217050.4_FG006,Syntenic,19823.16464,10103.90612
455,AC217050.4_FG007,Syntenic,2.346430251,13.11410267
456,AC217051.3_FG005,Syntenic,3.539279343,14.23429805
457,AC217051.3_FG006,Syntenic,4.721156327,27.12097829
458,AC217121.3_FG007,Syntenic,0.757181923,2.199224924
459,AC217271.3_FG002,Syntenic,604.4441053,489.0215676
460,AC217293.3_FG007,Non-Syntenic,25.44243741,97.78110276
461,AC217300.3_FG004,Syntenic,1.563532637,5.144401721
462,AC217300.3_FG005,Syntenic,154.9589221,607.0918921
463,AC217358.3_FG003,Syntenic,37.62814747,31.90136077
464,AC217358.3_FG005,Syntenic,3092.975436,1586.255927
465,AC217358.3_FG011,Syntenic,324.6080156,321.0835164
466,AC217401.3_FG001,Syntenic,4.041521963,8.923933396
467,AC217401.3_FG002,Syntenic,394.677652,274.9436812
468,AC217401.3_FG003,Syntenic,17.77777607,28.87637479
469,AC217499.3_FG001,Syntenic,5.961324748,15.28820566
470,AC217499.3_FG003,Syntenic,20.18891073,85.87103355
471,AC217556.3_FG003,Non-Syntenic,473.2481683,263.6163417
472,AC217558.3_FG001,Non-Syntenic,2.606079175,11.2050234
473,AC217665.3_FG005,Syntenic,12.98624367,21.28994622
474,AC217811.3_FG002,NA,22.95963414,100.2210441
475,AC217811.3_FG003,Syntenic,0.179749965,1.032584933
476,AC217840.3_FG001,Syntenic,108.4523391,152.5587333
477,AC217842.3_FG001,Non-Syntenic,48.22641862,31.13900916
478,AC217887.3_FG004,Syntenic,0.44182,2.169750223
479,AC217887.3_FG005,Syntenic,93.11156358,82.11093364
480,AC217897.3_FG010,Syntenic,6.33866959,23.10655168
481,AC217910.3_FG004,Syntenic,5.360442939,18.90031904
482,AC217947.4_FG002,Syntenic,150.8907527,187.7430655
483,AC217962.3_FG005,Syntenic,0.681082278,2.391143624
484,AC217975.3_FG001,Syntenic,5.928537711,28.78118285
485,AC218148.2_FG008,Syntenic,90.36934386,92.79024156
486,AC218457.2_FG008,Syntenic,17.96300974,61.38658268
487,AC218457.2_FG013,Syntenic,8.530844642,10.36160363
488,AC218900.3_FG001,Syntenic,7.036482447,10.60963585
489,AC218972.3_FG001,Syntenic,203.1022279,96.29855305
490,AC218972.3_FG004,Syntenic,63.1320493,62.28089905
491,AC218972.3_FG007,Syntenic,0.496298488,2.851017753
492,AC219032.3_FG003,Non-Syntenic,0.264454555,1.519175756
493,AC219190.3_FG002,Syntenic,1.09680476,4.43030716
494,AC220927.3_FG007,Syntenic,31.05617455,58.28487402
495,AC220970.4_FG002,Syntenic,1.478580859,8.493800371
496,AC225147.4_FG003,Syntenic,14.34832983,39.74628761
497,AC225185.3_FG004,Non-Syntenic,146.1817852,289.5812323
498,AC225193.3_FG003,Syntenic,35.83712315,48.6989513
499,AC225193.3_FG004,Non-Syntenic,40.76952469,55.39230805
500,AC225308.2_FG005,Syntenic,15.18921907,17.68514996
501,AC225555.3_FG007,Syntenic,1.450268968,6.11119148
502,AC226221.2_FG011,Non-Syntenic,93.18638535,167.977511
503,AC226225.1_FG008,Non-Syntenic,0.126370027,0.725940536
504,AC226227.2_FG004,Non-Syntenic,0.1221909,0.701933279
505,AC226230.2_FG001,Non-Syntenic,7.846864966,7.216130689
506,AC226235.2_FG001,Syntenic,327.802566,688.1784434
507,AC226235.2_FG002,Syntenic,103.77258,131.004748
508,AC226235.2_FG003,Syntenic,12.7230033,22.32317478
509,AC226245.1_FG003,NA,3.890658677,11.72645988
510,AC226368.2_FG006,Syntenic,6.406653102,10.31986179
511,AC226373.2_FG010,Syntenic,4.245371974,7.858742252
512,AC229978.2_FG002,NA,43.34794487,67.84878849
513,AC230013.2_FG002,Syntenic,1.112172388,3.389814729
514,AC230013.2_FG007,Syntenic,2435.045431,2087.968453
515,AC230020.1_FG002,Non-Syntenic,1.709231759,5.387472178
516,AC231180.2_FG006,Syntenic,39.38707385,88.54428643
517,AC231426.1_FG002,Non-Syntenic,215.8757266,838.3954037
518,AC231488.1_FG005,NA,2.056284756,6.804546209
519,AC231745.1_FG003,Syntenic,427.014596,1394.111399
520,AC231745.1_FG004,Syntenic,2.031585183,4.171973051
521,AC231747.1_FG001,Syntenic,12.86301214,17.22656598
522,AC232238.2_FG005,NA,408.5424803,1311.604694
523,AC232320.1_FG002,Non-Syntenic,15.26831105,82.06462345
524,AC233751.1_FG002,NA,0.654518435,3.759922151
525,AC233850.1_FG002,Syntenic,384.6763688,1069.211044
526,AC233850.1_FG003,Syntenic,8.72767944,22.71097027
527,AC233850.1_FG005,Syntenic,1.401547755,3.810312605
528,AC233850.1_FG009,Syntenic,0.090331463,0.518914748
529,AC233851.1_FG014,Syntenic,47.86317877,43.0751443
530,AC233851.1_FG017,Syntenic,40.82566349,115.8905839
531,AC233853.1_FG002,Syntenic,6.739366741,20.5723111
532,AC233853.1_FG003,Syntenic,26.1107068,62.07888363
533,AC233855.1_FG003,Non-Syntenic,0.394438397,1.123696737
534,AC233861.1_FG001,Syntenic,0.156873882,0.657741677
535,AC233865.1_FG006,Syntenic,118.5932437,177.8733696
536,AC233866.1_FG006,Non-Syntenic,7808.339981,6455.872257
537,AC233870.1_FG003,Syntenic,0.305327059,1.013172967
538,AC233870.1_FG006,Syntenic,1105.572405,573.5878159
539,AC233871.1_FG003,Non-Syntenic,12.40747772,25.84401729
540,AC233872.1_FG003,Syntenic,2013.949962,1122.281929
541,AC233878.1_FG004,Syntenic,1.332113506,3.087268829
542,AC233879.1_FG002,Syntenic,13645.0221,56745.58603
543,AC233880.1_FG006,Syntenic,61.6588244,64.9310784
544,AC233880.1_FG009,Non-Syntenic,7.897081177,28.88459424
545,AC233881.1_FG006,Non-Syntenic,21.16518676,121.5847413
546,AC233882.1_FG003,Syntenic,3.373957552,16.77265545
547,AC233883.1_FG006,Syntenic,173.7108178,514.8819587
548,AC233885.1_FG001,Syntenic,0.061431172,0.352895215
549,AC233885.1_FG002,Syntenic,2.828577692,11.83815073
550,AC233887.1_FG006,Syntenic,2.678832526,6.147876155
551,AC233893.1_FG001,Non-Syntenic,0.87228144,4.292101689
552,AC233893.1_FG003,Syntenic,0.709460328,4.0755393
553,AC233893.1_FG006,Syntenic,181.2384176,247.381481
554,AC233895.1_FG001,Syntenic,2044.911357,949.7261369
555,AC233901.1_FG004,NA,8.23680404,16.79902859
556,AC233901.1_FG005,Syntenic,66.22665334,89.41940418
557,AC233903.1_FG002,Syntenic,8.031287842,46.13623614
558,AC233910.1_FG004,Syntenic,1.529298174,6.202731821
559,AC233910.1_FG005,Non-Syntenic,308.8765235,231.1613178
560,AC233910.1_FG008,Syntenic,0.337042285,1.936160518
561,AC233914.1_FG001,NA,163.3538562,353.8953091
562,AC233922.1_FG001,Non-Syntenic,7.331808943,40.31007609
563,AC233922.1_FG003,Non-Syntenic,328.2227534,250.0823993
564,AC233922.1_FG004,Syntenic,12.10037323,34.59607215
565,AC233922.1_FG005,Syntenic,962.0867834,445.7990588
566,AC233922.1_FG008,Syntenic,2.894146694,12.08040297
567,AC233939.1_FG003,NA,30.97629317,46.68547539
568,AC233943.1_FG002,Syntenic,16.14532644,55.90541906
569,AC233945.1_FG003,Syntenic,3.833367853,18.9372296
570,AC233949.1_FG004,Syntenic,6005.387304,2800.387728
571,AC233952.1_FG006,NA,157.5423577,154.1047253
572,AC233953.1_FG005,Syntenic,51.94699902,40.30777547
573,AC233955.1_FG002,Syntenic,30.16916998,112.4324689
574,AC233955.1_FG008,Syntenic,6.727477958,15.37941067
575,AC233960.1_FG002,Syntenic,28.17585305,50.99492391
576,AC233961.1_FG001,Syntenic,245.099566,224.7416218
577,AC233967.1_FG002,Non-Syntenic,1.554723754,5.489793895
578,AC233979.1_FG009,Syntenic,66.10019714,78.13767372
579,AC233979.1_FG010,Syntenic,196.9474026,176.0675083
580,AC234091.1_FG001,Non-Syntenic,0.966713271,3.632745297
581,AC234109.1_FG003,Non-Syntenic,0.192410763,0.769268521
582,AC234148.1_FG001,Non-Syntenic,2.420314465,13.90364807
583,AC234152.1_FG002,Syntenic,6.218648476,17.00905963
584,AC234152.1_FG005,Syntenic,0.416014916,2.389823749
585,AC234154.1_FG007,Non-Syntenic,97.88206458,69.69533386
586,AC234156.1_FG005,Syntenic,589.0478634,362.3090618
587,AC234157.1_FG002,Syntenic,22.52387931,81.66801208
588,AC234158.1_FG005,NA,31.64265918,28.50089763
589,AC234160.1_FG001,Non-Syntenic,5.649650312,10.31310397
590,AC234160.1_FG003,Syntenic,67.43483889,218.1555818
591,AC234161.1_FG001,NA,48.51533851,255.333395
592,AC234164.1_FG003,Non-Syntenic,0.8395978,4.823122158
593,AC234164.1_FG004,Syntenic,0.413276475,1.387352107
594,AC234165.1_FG002,Syntenic,1.337785151,6.169892896
595,AC234166.1_FG001,Non-Syntenic,231.4148693,810.5493851
596,AC234169.1_FG002,Non-Syntenic,0.550840062,3.164335245
597,AC234171.1_FG003,Syntenic,24.70290274,76.00716858
598,AC234183.1_FG002,NA,548.0092752,371.5258128
599,AC234185.1_FG004,Syntenic,28.24641556,41.36816784
600,AC234185.1_FG007,Syntenic,36.16664574,41.35932017
601,AC234190.1_FG001,Syntenic,3.934301828,19.40164724
602,AC234199.1_FG003,Syntenic,0.113496576,0.651988193
603,AC234201.1_FG003,Syntenic,154.7550331,171.1682751
604,AC234203.1_FG004,Syntenic,40.78261336,48.49424558
605,AC234203.1_FG009,Non-Syntenic,79.64876035,96.19787134
606,AC234203.1_FG010,Syntenic,1.952084042,4.378645488
607,AC234515.1_FG003,Syntenic,1648.213049,1971.127682
608,AC234520.1_FG005,Syntenic,41.89354479,46.50143659
609,AC234522.1_FG005,Non-Syntenic,1006.789074,4081.792895
610,AC234528.1_FG001,Non-Syntenic,0.373555312,2.145911894
611,AC234528.1_FG004,Syntenic,57.216408,94.79104954
612,AC234528.1_FG005,Syntenic,1514.584262,797.9080847
613,AC235534.1_FG001,Non-Syntenic,643.8656798,742.4847195
614,AC235535.1_FG001,Non-Syntenic,570.0108437,404.8974412
615,AC235540.1_FG002,Non-Syntenic,0.503958341,1.756236172
616,AC235541.1_FG002,Syntenic,34.24714704,36.10177724
617,AC235543.1_FG003,NA,769.6793543,481.600208
618,AC235544.1_FG004,Syntenic,9.151716891,12.8618824
619,AC235544.1_FG006,Non-Syntenic,294.9672011,667.1444305
620,AC235546.1_FG001,Syntenic,102.5252682,85.65037268
621,AF466202.2_FG007,Non-Syntenic,4.875365567,8.2258155
622,AF466202.2_FG008,Syntenic,0.425316076,1.682076793
623,AF546187.1_FG002,Non-Syntenic,19.94762091,97.35597932
624,AF546187.1_FG007,Non-Syntenic,104.8301119,524.7373269
625,AF546187.1_FG012,Syntenic,7.104850982,40.81426156
626,AF546188.1_FG005,Non-Syntenic,712.0599173,2830.95733
627,AY530952.1_FG001,Syntenic,81.65501699,115.8049729
628,EF517601.1_FG010,Syntenic,10.23801393,17.18775193
629,EF517601.1_FG012,Syntenic,1700.853976,996.2896118
630,EF517601.1_FG015,Syntenic,6.456606811,9.044719821
631,EF517601.1_FG025,Syntenic,3.531607646,16.92287013
632,GRMZM2G000014,Syntenic,0.573093977,1.664808719
633,GRMZM2G000039,Syntenic,159.7465128,119.536073
634,GRMZM2G000052,Syntenic,2.181432474,10.56746603
635,GRMZM2G000093,Syntenic,0.343116185,1.031981368
636,GRMZM2G000114,Syntenic,0.32573199,1.871187823
637,GRMZM2G000122,Non-Syntenic,24.57578235,88.162667
638,GRMZM2G000171,Syntenic,1.240882886,3.065333568
639,GRMZM2G000177,Syntenic,91.64044356,91.2334478
640,GRMZM2G000219,Syntenic,148.2245232,330.1780941
641,GRMZM2G000231,Syntenic,9.629013825,31.91195047
642,GRMZM2G000236,NA,2.641436171,11.23136664
643,GRMZM2G000242,Non-Syntenic,35.87354271,170.7070581
644,GRMZM2G000245,Syntenic,259.1643443,234.0906471
645,GRMZM2G000256,Syntenic,10.90792029,35.2510119
646,GRMZM2G000268,Syntenic,93.95739909,114.3305178
647,GRMZM2G000278,Syntenic,416.0690891,578.950998
648,GRMZM2G000280,Syntenic,56.082314,89.49719791
649,GRMZM2G000339,Syntenic,48.17731984,117.8134553
650,GRMZM2G000371,Syntenic,14.97172292,16.2345399
651,GRMZM2G000376,Syntenic,21.0509057,71.83162157
652,GRMZM2G000393,Syntenic,2.477754039,7.789205866
653,GRMZM2G000397,Syntenic,6.753106352,18.54200486
654,GRMZM2G000423,Syntenic,307.0135491,986.9271234
655,GRMZM2G000431,Syntenic,0.112663815,0.647204342
656,GRMZM2G000451,Syntenic,0.591332145,3.396944551
657,GRMZM2G000458,Non-Syntenic,0.529045067,2.225451427
658,GRMZM2G000481,Syntenic,138.840372,160.816351
659,GRMZM2G000483,Syntenic,8.677902465,35.25246881
660,GRMZM2G000489,Syntenic,121.4034816,197.4186299
661,GRMZM2G000510,Syntenic,442.7495247,293.9808905
662,GRMZM2G000531,Non-Syntenic,0.451513247,2.593746135
663,GRMZM2G000540,Syntenic,35.52106774,30.05090265
664,GRMZM2G000566,Syntenic,832.3687968,3311.401127
665,GRMZM2G000581,Syntenic,3.850577277,18.65426949
666,GRMZM2G000601,Syntenic,84.05288873,89.23504878
667,GRMZM2G000608,Syntenic,1.602449424,3.497793684
668,GRMZM2G000610,Syntenic,42.13384771,64.568657
669,GRMZM2G000614,Syntenic,0.03986236,0.228991824
670,GRMZM2G000615,Syntenic,55.1848537,34.80217803
671,GRMZM2G000622,Syntenic,418.7860225,197.9087771
672,GRMZM2G000623,Syntenic,80.05196764,178.4611982
673,GRMZM2G000632,Syntenic,31.09824753,39.23365393
674,GRMZM2G000645,Non-Syntenic,92.89010237,58.17069049
675,GRMZM2G000650,Syntenic,0.609552731,2.03786255
676,GRMZM2G000660,Syntenic,15.38572441,38.52067615
677,GRMZM2G000686,Syntenic,6.856187128,31.27582589
678,GRMZM2G000710,Syntenic,385.1979923,250.0244812
679,GRMZM2G000718,Syntenic,63.92226419,78.87582048
680,GRMZM2G000729,Non-Syntenic,1.021308698,5.866971796
681,GRMZM2G000734,Non-Syntenic,80.30937783,94.82424062
682,GRMZM2G000741,Syntenic,0.206306697,1.185141745
683,GRMZM2G000743,Syntenic,0.296151685,1.701261908
684,GRMZM2G000749,Syntenic,16.01547722,25.50398992
685,GRMZM2G000753,Syntenic,17.33154957,36.21559077
686,GRMZM2G000777,Syntenic,282.3332211,291.8343539
687,GRMZM2G000812,Syntenic,33.0620334,187.3506486
688,GRMZM2G000816,Syntenic,6.554652993,11.96065212
689,GRMZM2G000823,Syntenic,639.2618387,264.7321519
690,GRMZM2G000829,Non-Syntenic,0.335688266,1.928382274
691,GRMZM2G000909,Syntenic,14.04725555,21.44095542
692,GRMZM2G000923,Syntenic,11475.84408,9271.3664
693,GRMZM2G000937,Non-Syntenic,4.224293377,6.387945412
694,GRMZM2G000945,Non-Syntenic,1.523020749,5.137501429
695,GRMZM2G000959,Non-Syntenic,1.980998713,9.535702981
696,GRMZM2G000964,Syntenic,33.61411919,54.40241982
697,GRMZM2G000973,Syntenic,0.338592506,1.945065863
698,GRMZM2G000976,Syntenic,3.350877471,9.278514002
699,GRMZM2G000980,Non-Syntenic,244.959275,186.9390698
700,GRMZM2G001024,Non-Syntenic,1.116094606,5.735314531
701,GRMZM2G001033,Syntenic,0.429924203,2.469726516
702,GRMZM2G001035,Syntenic,1.216378789,6.987564154
703,GRMZM2G001048,Syntenic,24.46293272,40.10258987
704,GRMZM2G001079,Syntenic,6.019725528,18.00851703
705,GRMZM2G001084,Syntenic,159.0193891,132.5463823
706,GRMZM2G001088,Syntenic,152.6089734,146.7678548
707,GRMZM2G001114,Syntenic,1.359806678,3.913109396
708,GRMZM2G001116,Syntenic,199.061062,646.0870896
709,GRMZM2G001145,Non-Syntenic,86.42844535,72.04557128
710,GRMZM2G001160,Syntenic,1.543589131,4.032163858
711,GRMZM2G001169,Syntenic,8.377894821,18.44499406
712,GRMZM2G001180,Syntenic,0.201523384,0.963794806
713,GRMZM2G001191,Non-Syntenic,19.64337538,23.26816165
714,GRMZM2G001241,Syntenic,80.30665839,209.064507
715,GRMZM2G001253,Non-Syntenic,40.98915326,85.80023604
716,GRMZM2G001255,Syntenic,162.4586215,221.7495733
717,GRMZM2G001265,Syntenic,65.70712229,62.76442096
718,GRMZM2G001289,Syntenic,1.388887617,4.664174616
719,GRMZM2G001296,Syntenic,7.482067607,13.17533869
720,GRMZM2G001297,Syntenic,171.5253371,118.0584834
721,GRMZM2G001304,Syntenic,0.310012417,1.292011659
722,GRMZM2G001327,Non-Syntenic,17745.19625,11791.0813
723,GRMZM2G001334,Syntenic,8.239107111,11.45761969
724,GRMZM2G001363,Syntenic,27.31941166,77.89576529
725,GRMZM2G001405,Syntenic,76.75892593,247.073986
726,GRMZM2G001415,Syntenic,79.1377007,92.32449137
727,GRMZM2G001421,Syntenic,1.761050725,5.381216698
728,GRMZM2G001444,Syntenic,0.248498765,1.427516725
729,GRMZM2G001454,NA,25.74440142,57.48883209
730,GRMZM2G001457,Syntenic,4.9526839,17.6598345
731,GRMZM2G001500,NA,2116.658374,5158.914635
732,GRMZM2G001508,Syntenic,0.475528661,2.156817171
733,GRMZM2G001514,Syntenic,1389.226898,2018.887836
734,GRMZM2G001530,Syntenic,130.8222547,89.97670856
735,GRMZM2G001541,Syntenic,0.382443775,1.295867919
736,GRMZM2G001551,Syntenic,21.39954618,29.20303998
737,GRMZM2G001566,Non-Syntenic,0.749940671,2.554067735
738,GRMZM2G001573,Non-Syntenic,9.685610656,18.31024232
739,GRMZM2G001577,Syntenic,30.97589421,95.82708364
740,GRMZM2G001592,Syntenic,1.862036062,4.41930943
741,GRMZM2G001606,Syntenic,3.975500287,8.874877983
742,GRMZM2G001645,Syntenic,7.907140428,26.31796452
743,GRMZM2G001652,Syntenic,219.8590012,127.3243344
744,GRMZM2G001653,Syntenic,19.78733674,80.31713545
745,GRMZM2G001661,Syntenic,53.79238556,121.3034177
746,GRMZM2G001668,Syntenic,232.0432449,211.9117078
747,GRMZM2G001696,Syntenic,836.9799737,3455.130865
748,GRMZM2G001718,Non-Syntenic,39.79085552,178.8004859
749,GRMZM2G001750,Syntenic,380.9282017,294.4829324
750,GRMZM2G001755,NA,268.2269506,272.248976
751,GRMZM2G001764,Syntenic,8.590128378,15.47046955
752,GRMZM2G001777,Syntenic,5.279872187,7.793329221
753,GRMZM2G001803,Syntenic,466.866209,223.6699514
754,GRMZM2G001805,Syntenic,0.357485586,2.053598344
755,GRMZM2G001816,Syntenic,4.620997321,26.5456086
756,GRMZM2G001820,Syntenic,17.00434065,22.54252142
757,GRMZM2G001850,Syntenic,1339.940303,938.6140292
758,GRMZM2G001853,Syntenic,93.83724597,211.613591
759,GRMZM2G001869,Syntenic,56.08963649,62.0412984
760,GRMZM2G001887,Syntenic,10157.40039,6770.525354
761,GRMZM2G001895,Syntenic,52.26390347,24.59001893
762,GRMZM2G001898,Syntenic,864.2717964,377.9327079
763,GRMZM2G001904,Syntenic,18.40428229,77.97467936
764,GRMZM2G001918,Syntenic,1000.486178,408.6744646
765,GRMZM2G001930,Syntenic,28.13660943,33.89132086
766,GRMZM2G001934,Non-Syntenic,4.883647624,10.2117492
767,GRMZM2G001956,Syntenic,25.28743913,85.7031727
768,GRMZM2G001977,Syntenic,17.27011404,37.53876288
769,GRMZM2G001994,Non-Syntenic,0.931993981,3.100924206
770,GRMZM2G002002,Syntenic,21.00206549,25.07934972
771,GRMZM2G002023,Syntenic,5.036432672,9.497864383
772,GRMZM2G002043,Non-Syntenic,0.339941445,1.361316607
773,GRMZM2G002062,Non-Syntenic,0.87183065,5.008285788
774,GRMZM2G002100,Syntenic,108.835953,110.8380542
775,GRMZM2G002121,Syntenic,564.9209204,416.66419
776,GRMZM2G002130,Syntenic,167.9643352,168.3942455
777,GRMZM2G002135,Syntenic,0.167774727,0.74520812
778,GRMZM2G002147,Syntenic,5.089816566,10.01196018
779,GRMZM2G002165,Syntenic,72.37150216,219.8496481
780,GRMZM2G002173,Syntenic,0.291663343,1.675478344
781,GRMZM2G002178,Syntenic,547.2442281,809.9754552
782,GRMZM2G002220,Syntenic,1597.809143,1067.045913
783,GRMZM2G002260,Syntenic,17.06343518,96.58882456
784,GRMZM2G002276,Syntenic,1.71132197,3.632008849
785,GRMZM2G002280,Syntenic,9.625699611,19.02385592
786,GRMZM2G002286,Syntenic,0.566826773,3.256171907
787,GRMZM2G002297,Syntenic,0.116678632,0.67026771
788,GRMZM2G002309,Syntenic,8.272791349,25.40864549
789,GRMZM2G002320,Non-Syntenic,2.924176585,5.472593251
790,GRMZM2G002361,Syntenic,263.6587255,160.5554477
791,GRMZM2G002368,Non-Syntenic,27.35904677,47.58036762
792,GRMZM2G002391,Syntenic,4.567544497,10.32503703
793,GRMZM2G002416,Syntenic,1601.582928,1330.692345
794,GRMZM2G002427,Syntenic,1.388777403,4.023202365
795,GRMZM2G002440,Non-Syntenic,1599.413458,585.516257
796,GRMZM2G002499,Syntenic,0.196220949,1.127203535
797,GRMZM2G002515,Syntenic,0.726818481,2.986953117
798,GRMZM2G002523,Syntenic,34.85179609,156.4809485
799,GRMZM2G002531,Syntenic,16.19024353,75.26580335
800,GRMZM2G002548,NA,17.64174131,25.39632879
801,GRMZM2G002595,Non-Syntenic,0.310611448,1.784326921
802,GRMZM2G002614,Non-Syntenic,223.9028768,170.28463
803,GRMZM2G002616,Non-Syntenic,146.8721821,241.8174338
804,GRMZM2G002617,Syntenic,48.80363629,77.14371188
805,GRMZM2G002630,NA,292.5226362,1166.653895
806,GRMZM2G002642,Syntenic,6.84884753,12.51500485
807,GRMZM2G002646,Syntenic,5.522099634,11.25216766
808,GRMZM2G002652,Syntenic,81.11842594,171.8333771
809,GRMZM2G002653,Non-Syntenic,1777.997682,1032.614054
810,GRMZM2G002656,Non-Syntenic,1.400155794,1.672702137
811,GRMZM2G002687,Non-Syntenic,870.4695529,290.8576738
812,GRMZM2G002699,Syntenic,10.49716659,12.65292839
813,GRMZM2G002754,Syntenic,4.963540826,11.43858529
814,GRMZM2G002756,Syntenic,18.88405238,50.2793102
815,GRMZM2G002765,Syntenic,42.27307966,47.08287947
816,GRMZM2G002786,Syntenic,245.8320526,217.1884068
817,GRMZM2G002807,Syntenic,553.5612312,337.3970503
818,GRMZM2G002825,Syntenic,2717.31023,2067.754158
819,GRMZM2G002828,Syntenic,112.5195505,155.1214084
820,GRMZM2G002830,Syntenic,69.34781996,92.38072565
821,GRMZM2G002858,Syntenic,1.634158903,3.623480414
822,GRMZM2G002859,Syntenic,40.37897386,65.04469399
823,GRMZM2G002874,Syntenic,181.1989025,136.4444417
824,GRMZM2G002879,Syntenic,5.338071798,9.026724299
825,GRMZM2G002898,Syntenic,9.492902687,14.45132403
826,GRMZM2G002903,Syntenic,107.1742404,102.0175246
827,GRMZM2G002910,Syntenic,1.870238813,5.36776657
828,GRMZM2G002921,Non-Syntenic,2.048132315,11.76562439
829,GRMZM2G002959,Syntenic,212.2679685,135.1989469
830,GRMZM2G002961,Syntenic,49.7502812,191.3808019
